Gender,Weight,Body Shape Index,Waist,Hips,Bust/Chest,Height,Cup Size
Female,49,4,59.56,99.02,107.19,147.32,B
Female,74,3,70.69,97.62,91.38,187.2,A
Female,100,4,73.8,82.81,102.14,170.14,AA
Female,59,3,55.88,66.19,109.3,181.16,D
Female,72,1,92.84,85.13,103.26,172.45,B
Female,71,3,56.32,94.54,85.08,182.17,D
Female,69,2,102.36,77.52,84.45,178.13,F
Female,69,2,60.62,89.09,80.34,173.85,D
Female,54,3,89.75,79.33,108.82,157.68,A
Female,75,3,77.26,75.7,118.84,189.9,A
Female,59,1,62.53,68.58,112.53,150.33,C
Female,80,4,66.01,70.74,112.89,167.32,D
Female,75,1,83.67,96.46,100.63,156.85,B
Female,63,3,69.74,87.99,109.98,173.89,F
Female,104,1,100.95,109.0,108.35,178.55,C
Female,69,1,64.91,84.67,108.59,183.45,AA
Female,70,4,86.14,99.11,109.12,147.32,C
Female,90,1,58.66,84.77,109.87,169.49,C
Female,81,4,63.59,93.65,115.24,155.07,F
Female,56,1,103.13,92.19,106.09,147.32,E
Female,75,4,56.12,67.42,92.78,150.36,DD
Female,74,3,92.69,84.78,109.69,162.26,C
Female,68,2,62.32,115.43,95.67,172.06,C
Female,71,4,55.88,70.7,89.34,153.6,E
Female,73,1,72.0,104.75,121.66,182.97,D
Female,73,4,55.88,77.68,109.78,184.56,AA
Female,56,4,72.05,111.7,110.05,171.25,DD
Female,59,1,60.47,64.9,115.0,168.99,A
Female,50,4,55.88,95.1,101.95,147.66,F
Female,103,1,60.34,86.54,96.83,193.05,A
Female,100,1,70.36,91.67,91.25,176.7,A
Female,66,1,55.88,74.04,89.62,153.37,D
Female,65,4,89.06,88.53,89.05,155.81,AA
Female,105,0,88.16,80.65,103.95,172.56,AA
Female,73,1,64.8,82.8,110.04,151.58,AA
Female,73,4,95.65,72.58,113.19,189.72,E
Female,84,1,101.5,85.61,92.73,158.16,F
Female,80,1,94.78,120.11,100.26,151.51,F
Female,73,2,102.2,74.71,100.56,190.85,AA
Female,85,4,55.88,112.25,117.41,165.21,A
Female,76,1,93.53,91.27,109.8,147.32,AA
Female,85,4,88.07,105.86,117.51,170.91,DD
Female,66,1,70.31,117.25,121.16,167.07,DD
Female,77,1,56.78,71.75,113.88,149.88,C
Female,67,1,55.88,77.01,81.92,174.97,E
Female,63,0,102.51,80.62,113.41,170.0,D
Female,58,4,78.57,94.7,78.22,157.0,B
Female,62,3,80.47,104.13,114.29,192.56,E
Female,75,1,67.38,92.52,116.71,154.51,B
Female,63,1,80.41,83.21,104.28,168.78,A
Female,66,4,80.05,89.61,114.77,164.48,E
Female,66,2,55.88,101.29,110.57,164.02,C
Female,46,1,55.88,93.47,111.0,159.71,F
Female,87,1,60.01,78.0,108.37,189.61,F
Female,53,3,64.19,84.34,119.35,182.69,C
Female,82,3,97.66,111.78,76.6,175.78,F
Female,63,3,59.47,96.49,92.68,172.37,AA
Female,46,4,60.74,89.6,103.0,151.11,C
Female,65,1,67.07,79.76,111.71,172.11,C
Female,62,1,90.59,102.94,118.47,185.78,C
Female,78,3,91.67,106.07,118.67,188.53,E
Female,67,1,92.66,76.49,89.97,152.73,B
Female,53,1,101.25,112.08,103.08,161.89,D
Female,88,1,96.71,74.04,80.94,150.76,D
Female,53,2,67.65,90.2,83.75,172.17,F
Female,86,3,76.27,94.81,121.92,169.25,D
Female,78,4,78.76,102.65,121.92,164.9,C
Female,75,4,55.88,108.12,107.63,175.07,D
Female,70,1,73.62,91.2,116.99,171.02,A
Female,70,1,92.73,105.38,92.31,165.79,A
Female,80,1,84.8,91.65,105.06,176.22,F
Female,59,1,90.61,88.16,88.84,147.72,C
Female,42,3,61.94,114.15,112.14,148.98,DD
Female,70,4,62.47,95.04,118.27,169.07,B
Female,58,4,63.88,73.42,108.12,174.3,B
Female,52,1,73.19,103.88,86.78,167.26,DD
Female,96,1,81.66,82.48,86.36,159.08,DD
Female,56,4,55.88,71.23,83.63,154.24,B
Female,87,1,92.53,95.45,79.18,191.89,E
Female,41,0,66.42,89.53,101.5,152.27,A
Female,72,3,61.28,115.57,92.32,148.14,F
Female,66,0,76.76,93.47,98.02,152.28,A
Female,65,2,59.9,88.64,118.17,156.09,A
Female,74,1,65.66,106.48,116.7,148.37,AA
Female,46,4,65.6,99.77,106.18,154.11,C
Female,74,3,57.19,99.35,95.82,152.01,D
Female,82,1,87.35,65.61,90.01,193.26,D
Female,50,1,57.53,79.84,92.88,182.11,D
Female,68,1,66.0,95.13,109.93,189.64,AA
Female,98,3,69.01,87.91,87.42,149.93,A
Female,64,4,89.38,91.73,103.11,174.86,AA
Female,73,4,87.0,124.55,109.18,152.84,AA
Female,55,4,102.21,94.39,121.92,175.83,F
Female,63,3,90.65,114.67,121.92,177.01,AA
Female,79,4,55.9,97.2,115.4,197.1,D
Female,82,1,105.07,89.52,102.57,155.21,AA
Female,68,1,56.23,77.45,121.92,150.27,A
Female,103,4,61.67,95.52,113.07,198.12,AA
Female,54,0,90.14,98.88,71.65,174.38,AA
Female,96,4,55.88,89.02,93.42,188.59,E
Female,63,1,99.84,97.97,93.64,164.11,B
Female,73,4,61.58,79.37,102.74,187.47,A
Female,74,3,69.73,92.25,121.92,192.91,AA
Female,91,1,59.41,95.25,80.59,167.87,AA
Female,49,1,89.08,83.96,91.05,165.13,AA
Female,104,1,106.68,116.1,93.83,183.96,A
Female,70,4,97.55,81.17,93.49,150.26,D
Female,91,3,62.37,84.43,104.05,171.59,DD
Female,76,4,92.23,100.81,83.5,166.94,DD
Female,71,3,66.67,97.22,118.45,187.93,D
Female,49,1,55.88,69.45,118.33,164.92,DD
Female,47,1,68.45,80.99,121.92,165.25,A
Female,59,1,61.26,99.41,97.72,163.93,F
Female,41,0,55.88,69.13,114.26,188.42,A
Female,103,0,106.68,96.1,109.96,177.62,C
Female,53,1,55.88,89.52,95.71,151.6,C
Female,48,3,65.35,97.03,114.84,166.42,F
Female,62,4,62.02,72.45,78.09,165.95,C
Female,64,4,55.88,91.22,113.82,160.06,A
Female,82,1,61.58,82.65,92.15,148.96,AA
Female,70,1,88.67,95.83,116.78,181.68,E
Female,48,4,59.24,104.01,121.92,158.55,D
Female,45,1,66.38,102.39,115.25,188.02,C
Female,112,4,58.91,105.88,106.47,151.89,D
Female,70,1,98.27,103.71,85.81,172.6,C
Female,91,2,63.34,66.98,121.69,152.6,AA
Female,66,3,56.85,64.02,94.75,174.49,A
Female,117,1,71.98,97.93,107.34,193.3,D
Female,63,3,58.83,120.64,114.94,167.76,A
Female,74,1,68.59,86.68,81.18,162.1,B
Female,75,2,98.94,74.11,113.99,186.97,C
Female,85,1,97.81,67.82,121.92,162.87,C
Female,84,4,68.51,95.19,81.27,147.65,DD
Female,50,1,80.72,96.07,97.88,174.62,DD
Female,83,0,89.91,98.32,119.27,153.85,A
Female,41,4,58.16,92.55,91.79,148.05,AA
Female,108,4,70.19,67.63,109.61,163.43,AA
Female,85,1,66.46,67.68,110.97,166.81,E
Female,86,0,65.81,91.3,106.04,152.54,B
Female,78,4,92.07,104.37,109.63,180.98,C
Female,65,1,56.42,68.64,89.54,178.9,E
Female,77,4,77.88,110.25,118.58,168.3,AA
Female,62,0,58.9,90.54,117.4,180.43,A
Female,86,1,59.12,75.21,103.72,196.27,AA
Female,103,0,63.75,83.01,107.26,185.16,AA
Female,68,1,56.39,64.85,96.55,159.61,D
Female,72,1,73.01,81.26,105.33,158.81,DD
Female,78,4,69.18,89.21,101.8,147.32,E
Female,65,4,84.42,93.79,83.53,182.26,E
Female,87,0,105.96,84.21,77.21,149.22,A
Female,77,3,86.29,81.36,87.02,186.57,C
Female,56,4,88.66,96.18,82.59,194.96,F
Female,76,4,91.42,77.46,90.86,159.78,F
Female,83,2,65.07,88.92,99.88,166.36,A
Female,54,4,57.05,87.29,112.51,162.81,A
Female,82,0,94.84,88.5,111.74,180.44,A
Female,41,4,61.17,100.25,100.88,148.57,D
Female,63,4,102.15,116.31,101.06,182.41,E
Female,69,2,67.84,78.88,76.51,177.08,D
Female,62,4,100.68,70.9,91.45,176.85,B
Female,92,0,65.69,71.32,114.66,186.96,A
Female,60,3,56.32,82.5,114.38,191.02,DD
Female,50,1,79.75,82.85,92.83,183.76,E
Female,56,0,66.07,93.88,87.48,157.46,A
Female,111,0,82.92,83.25,91.89,159.71,D
Female,71,4,65.69,115.31,111.77,151.2,A
Female,77,1,97.14,89.79,118.87,147.32,AA
Female,70,1,60.79,95.68,107.87,173.27,D
Female,51,3,96.38,103.82,112.3,154.16,D
Female,53,1,95.72,88.09,120.35,162.81,A
Female,73,0,62.97,64.37,105.13,183.85,A
Female,58,1,62.49,105.84,121.92,178.99,E
Female,54,1,86.35,72.83,92.57,196.51,B
Female,67,1,58.17,113.91,120.48,179.54,B
Female,80,2,65.59,90.93,109.51,183.6,E
Female,41,4,76.32,116.93,104.64,157.57,DD
Female,63,1,63.1,93.58,117.19,174.97,A
Female,69,4,59.12,111.52,114.55,156.22,DD
Female,63,4,86.1,73.37,80.48,147.32,E
Female,93,4,77.77,82.42,107.12,170.97,A
Female,47,0,104.44,91.61,80.79,155.23,AA
Female,44,1,60.48,99.88,103.59,165.94,C
Female,80,3,71.76,98.67,94.05,162.36,F
Female,56,4,95.48,105.94,112.64,151.72,A
Female,60,3,79.81,124.59,117.97,164.67,D
Female,73,4,59.54,86.72,116.63,166.31,F
Female,97,1,63.61,101.29,96.88,151.98,DD
Female,97,1,81.7,101.47,105.0,176.25,F
Female,101,2,55.88,98.88,81.53,181.23,D
Female,68,4,64.29,112.47,76.92,168.37,B
Female,68,1,76.53,93.24,115.77,182.05,B
Female,60,4,62.04,87.12,112.75,154.98,AA
Female,65,4,55.88,87.63,112.25,173.74,F
Female,58,4,69.36,95.35,101.79,168.56,D
Female,66,4,70.04,72.88,115.33,147.86,B
Female,58,4,67.07,96.61,107.9,165.12,D
Female,42,1,62.06,93.9,83.39,180.41,E
Female,56,1,71.76,99.8,91.48,154.3,E
Female,77,3,72.62,86.52,83.15,193.6,A
Female,79,1,64.99,109.62,121.92,179.36,A
Female,70,3,84.97,58.98,117.92,171.57,DD
Female,79,4,75.29,107.77,108.35,177.66,E
Female,67,1,73.37,118.16,114.14,189.52,F
Female,77,0,55.88,77.96,116.76,166.1,A
Female,84,4,90.95,103.9,113.96,198.12,AA
Female,67,1,61.55,85.25,86.71,155.91,D
Female,84,1,93.13,93.56,101.54,185.86,DD
Female,58,4,61.42,70.67,121.92,178.23,C
Female,53,3,77.37,65.91,87.14,177.53,F
Female,90,4,102.51,104.05,116.18,175.44,A
Female,67,1,66.02,102.6,98.32,162.88,F
Female,41,4,64.09,109.61,104.69,148.28,A
Female,77,4,58.21,92.55,102.73,152.91,D
Female,85,0,82.86,86.0,85.88,155.42,AA
Female,85,1,55.88,65.65,91.54,177.61,D
Female,44,1,55.88,92.43,85.45,147.32,C
Female,77,1,55.88,60.56,88.93,170.34,DD
Female,66,3,64.62,94.91,86.58,174.47,E
Female,47,3,63.67,93.04,112.37,168.44,A
Female,73,1,61.74,77.61,118.85,167.08,D
Female,85,1,66.6,113.2,93.0,195.72,E
Female,86,1,98.49,84.18,82.88,155.06,E
Female,93,1,90.53,109.9,107.55,159.92,D
Female,83,1,62.24,113.21,116.31,147.8,C
Female,66,1,96.44,113.27,114.18,151.37,A
Female,66,1,60.48,106.54,106.03,183.75,E
Female,51,1,83.12,102.25,108.42,154.92,B
Female,60,2,65.04,84.84,100.41,148.76,B
Female,87,2,93.48,114.36,98.13,180.83,B
Female,56,3,59.73,112.99,94.51,184.86,A
Female,75,4,90.59,88.98,116.13,188.34,C
Female,78,4,75.26,77.3,117.72,151.02,F
Female,69,3,63.38,83.79,121.92,160.4,E
Female,85,1,67.27,86.56,106.33,176.06,A
Female,93,1,66.09,115.15,112.91,191.65,E
Female,51,1,71.62,80.21,107.21,160.58,AA
Female,51,4,70.51,104.78,102.68,147.32,C
Female,58,4,79.34,105.71,93.17,148.1,B
Female,51,1,55.88,85.41,119.95,158.87,A
Female,68,1,59.22,98.42,121.81,185.83,B
Female,81,1,89.13,127.0,95.23,185.96,AA
Female,67,3,94.47,89.92,78.03,184.18,AA
Female,47,1,85.91,97.38,93.11,156.44,DD
Female,56,1,60.79,116.31,116.0,151.29,C
Female,50,4,92.16,83.25,110.46,153.56,AA
Female,65,3,63.28,103.18,108.73,180.11,A
Female,53,4,76.07,102.44,115.72,147.69,D
Female,73,1,55.88,116.07,111.37,148.63,B
Female,47,3,91.92,96.81,103.57,173.51,F
Female,43,0,88.81,86.47,116.44,188.81,F
Female,96,1,96.87,89.24,108.88,158.19,A
Female,41,2,61.85,102.21,121.92,198.12,F
Female,60,4,64.13,94.51,107.4,155.13,AA
Female,52,4,85.16,102.17,102.44,178.33,A
Female,62,1,68.05,110.06,121.92,179.29,B
Female,102,1,68.9,115.09,94.03,152.75,AA
Female,69,0,66.88,114.06,114.79,154.13,AA
Female,74,1,88.81,92.71,91.85,159.23,AA
Female,59,3,74.23,68.29,93.59,147.32,AA
Female,78,1,92.42,94.88,89.58,180.21,D
Female,99,4,106.68,81.44,119.61,150.0,A
Female,72,1,67.22,111.01,106.81,169.66,DD
Female,67,3,59.95,66.29,103.72,166.14,DD
Female,75,4,61.35,80.38,113.73,150.09,F
Female,103,1,90.33,101.95,116.24,152.47,C
Female,53,4,94.81,101.0,71.12,164.69,AA
Female,117,1,64.52,93.25,92.02,194.66,A
Female,77,3,56.99,66.47,118.35,194.72,DD
Female,59,1,82.28,101.84,90.99,171.61,D
Female,63,1,89.64,92.98,94.09,161.98,DD
Female,70,4,97.8,96.42,80.48,149.03,DD
Female,65,0,99.96,94.45,121.92,184.23,B
Female,73,4,87.56,71.97,84.74,163.45,E
Female,79,4,89.23,115.15,103.53,160.31,C
Female,89,1,75.99,71.18,86.87,150.18,A
Female,60,4,94.52,104.22,114.34,151.66,B
Female,61,1,65.78,104.31,106.45,150.45,B
Female,87,4,67.5,71.04,117.69,156.61,A
Female,66,1,69.46,79.11,92.45,153.39,E
Female,71,2,102.5,121.42,111.72,152.54,DD
Female,74,3,68.5,101.88,105.39,186.17,A
Female,64,4,68.5,107.01,114.2,152.78,D
Female,87,3,73.58,95.2,75.6,173.17,AA
Female,90,4,59.19,76.15,116.92,187.9,F
Female,75,4,59.42,98.83,117.19,150.64,F
Female,96,4,72.23,102.15,105.34,149.28,D
Female,57,4,98.82,113.5,86.07,157.94,AA
Female,79,3,67.44,113.86,111.88,188.65,B
Female,45,4,58.6,83.77,115.1,158.48,DD
Female,67,3,66.37,98.19,114.78,177.98,B
Female,45,4,55.88,95.26,115.85,162.67,AA
Female,86,2,67.55,82.44,100.44,148.13,A
Female,81,1,62.32,80.53,88.24,151.93,D
Female,92,1,96.72,63.52,112.74,161.58,E
Female,71,4,59.28,92.7,117.45,161.22,C
Female,50,1,61.87,81.81,121.92,163.82,C
Female,53,1,69.86,69.42,116.54,162.64,A
Female,68,2,100.62,114.22,90.66,170.67,C
Female,72,4,87.39,114.07,83.36,155.96,A
Female,58,4,63.64,102.42,109.76,178.77,AA
Female,83,4,65.71,69.98,113.69,152.29,AA
Female,87,0,61.31,77.25,117.65,168.85,F
Female,93,1,71.02,106.68,107.94,191.58,F
Female,76,3,64.44,73.28,114.45,148.51,AA
Female,68,4,95.95,89.96,120.5,150.61,A
Female,42,4,73.61,68.16,106.53,180.67,D
Female,66,3,85.21,66.25,110.52,192.27,A
Female,74,4,65.31,114.8,84.77,158.08,E
Female,76,4,60.78,107.43,102.18,180.34,C
Female,101,1,61.16,80.33,86.73,170.53,C
Female,50,4,91.92,87.31,83.1,155.96,AA
Female,78,4,79.92,61.41,104.65,153.81,C
Female,55,1,55.88,72.27,111.43,166.63,DD
Female,94,3,90.41,99.03,75.82,182.02,AA
Female,67,4,58.82,84.78,121.38,158.44,DD
Female,96,1,55.88,71.66,105.01,170.15,F
Female,44,4,90.8,74.26,113.16,147.32,A
Female,70,1,86.21,111.91,90.53,155.41,B
Female,57,3,65.58,83.29,118.07,163.65,E
Female,85,2,64.79,91.64,92.17,168.25,AA
Female,41,1,67.05,71.39,90.66,160.83,DD
Female,90,1,63.98,102.86,108.35,147.32,A
Female,65,4,82.53,111.34,81.75,154.16,D
Female,80,1,95.11,100.43,87.06,157.1,D
Female,68,4,96.28,104.84,121.92,197.63,D
Female,83,1,64.45,116.4,83.23,179.73,F
Female,66,3,78.71,69.96,93.81,174.78,D
Female,71,4,64.83,100.34,116.38,172.33,F
Female,92,3,65.84,86.68,117.77,172.85,D
Female,58,0,82.62,95.12,86.18,150.13,B
Female,78,0,72.1,127.0,107.17,161.71,A
Female,48,4,58.51,96.4,114.83,152.2,B
Female,62,4,68.18,91.81,104.64,147.32,C
Female,45,4,63.31,104.48,116.41,192.56,E
Female,71,0,63.88,92.11,114.22,148.9,DD
Female,57,3,64.95,111.92,121.92,171.48,AA
Female,83,4,60.68,82.27,86.63,148.02,D
Female,77,1,88.67,55.88,82.27,179.02,E
Female,64,0,83.91,77.79,86.81,158.77,AA
Female,76,0,62.53,69.82,105.48,185.65,B
Female,90,4,79.5,85.55,99.02,152.59,B
Female,77,0,80.93,100.05,119.21,188.53,F
Female,86,3,84.88,79.94,121.92,153.02,B
Female,45,4,103.06,98.02,108.61,162.08,DD
Female,67,1,99.83,66.28,103.35,147.32,DD
Female,43,4,90.32,80.88,96.07,148.29,A
Female,48,1,83.62,102.87,121.51,147.32,A
Female,69,1,92.28,84.9,114.03,178.36,B
Female,74,4,63.99,87.96,117.2,178.06,AA
Female,65,4,72.42,55.88,98.27,149.01,B
Female,78,4,73.07,82.17,112.6,150.96,D
Female,71,4,75.56,102.5,114.32,170.8,A
Female,70,4,86.6,100.87,115.09,176.12,DD
Female,61,1,77.47,86.42,118.39,165.63,B
Female,59,3,63.9,88.17,119.36,148.04,A
Female,99,3,64.33,80.7,100.98,171.24,D
Female,51,4,100.15,74.07,96.85,157.27,F
Female,63,1,59.18,121.17,116.36,166.88,A
Female,69,4,84.29,96.62,114.83,156.86,A
Female,88,1,82.26,80.7,113.72,153.89,AA
Female,82,0,85.17,111.46,98.41,179.69,C
Female,77,4,62.2,107.93,116.28,158.7,A
Female,77,1,103.04,112.54,110.0,169.78,A
Female,58,3,96.97,109.43,104.11,159.21,DD
Female,64,4,94.47,80.73,102.35,170.3,F
Female,66,1,55.88,77.34,75.98,165.52,DD
Female,93,4,82.08,91.08,114.38,189.23,DD
Female,68,1,61.84,80.55,78.71,167.01,DD
Female,58,4,67.14,110.11,114.9,147.32,AA
Female,41,1,61.62,85.47,111.54,151.74,DD
Female,67,3,55.89,115.06,118.29,184.38,A
Female,58,4,58.42,81.97,113.7,156.65,C
Female,80,1,59.48,78.7,104.23,171.89,C
Female,45,1,62.42,84.07,111.97,174.37,E
Female,62,4,59.76,73.44,121.92,180.63,D
Female,82,1,64.97,118.76,107.0,190.32,F
Female,67,1,55.88,74.51,121.92,164.96,C
Female,81,0,69.64,111.96,89.87,169.0,B
Female,57,1,60.99,97.6,104.62,180.83,DD
Female,85,1,87.5,81.32,103.26,167.83,F
Female,50,1,79.08,119.9,82.21,168.5,D
Female,56,1,63.53,84.97,89.64,192.95,AA
Female,103,1,56.5,72.82,121.53,168.44,F
Female,74,1,60.68,87.87,104.33,160.41,AA
Female,67,1,84.7,91.92,86.4,149.98,B
Female,64,4,55.88,62.36,115.22,147.32,F
Female,83,3,95.3,88.77,114.09,193.0,DD
Female,63,3,89.4,111.07,114.84,166.64,D
Female,68,4,96.93,98.77,81.35,171.77,A
Female,51,4,62.9,87.48,113.95,166.89,B
Female,73,3,82.83,100.8,116.86,151.27,D
Female,67,3,87.89,100.08,115.22,147.32,F
Female,92,3,96.0,90.87,118.28,166.65,B
Female,67,1,98.31,90.91,112.07,179.43,C
Female,85,1,95.04,102.64,113.99,185.43,A
Female,56,4,89.31,93.73,111.49,163.32,C
Female,92,0,88.71,102.56,119.8,150.39,B
Female,64,0,66.22,82.86,111.88,155.47,A
Female,68,4,80.87,73.4,88.27,160.45,D
Female,77,0,62.28,113.07,79.45,165.47,C
Female,61,4,55.88,74.9,88.83,151.18,A
Female,60,3,66.64,91.93,79.21,174.03,A
Female,69,1,95.82,73.19,83.2,174.69,D
Female,60,1,61.92,90.97,101.41,149.7,DD
Female,87,1,96.27,124.38,84.19,157.88,E
Female,78,2,59.54,102.15,78.9,155.42,AA
Female,96,1,68.74,87.47,94.54,158.24,A
Female,72,3,65.54,110.79,121.14,192.45,E
Female,73,1,81.43,82.02,101.17,179.81,AA
Female,68,2,63.0,79.55,112.3,158.95,E
Female,55,1,67.35,109.37,83.72,194.13,C
Female,68,0,58.41,106.88,116.51,183.28,AA
Female,83,4,55.88,87.23,121.92,154.86,A
Female,98,1,55.88,55.88,109.33,173.88,AA
Female,46,4,82.5,112.95,121.92,163.78,DD
Female,86,1,61.24,87.77,96.15,176.57,E
Female,78,1,84.63,118.56,119.28,159.55,AA
Female,59,4,87.98,93.87,95.77,195.98,AA
Female,68,1,92.42,115.59,112.02,148.59,A
Female,80,1,96.81,89.5,116.95,190.75,A
Female,49,0,70.17,87.45,113.65,150.99,B
Female,95,1,66.73,89.27,80.71,171.78,B
Female,41,4,61.47,119.98,109.35,166.27,C
Female,57,1,58.89,89.35,121.92,176.48,B
Female,74,1,86.32,85.22,102.68,186.6,DD
Female,88,1,90.14,87.56,120.8,147.74,AA
Female,73,3,63.86,98.14,113.59,187.54,D
Female,79,1,75.44,97.81,111.52,152.42,DD
Female,75,1,71.72,68.57,118.09,176.81,C
Female,71,1,101.45,106.49,116.79,155.17,DD
Female,76,4,83.45,84.22,83.5,170.98,B
Female,102,3,63.66,86.31,118.2,149.95,AA
Female,59,4,74.64,87.22,107.27,153.8,AA
Female,73,4,62.53,110.53,116.84,178.89,B
Female,52,1,101.27,122.38,83.23,190.25,DD
Female,68,4,79.64,78.84,121.92,153.14,C
Female,70,1,76.69,103.83,108.36,167.3,DD
Female,47,1,66.0,84.16,120.28,168.12,E
Female,54,1,55.88,75.42,103.97,180.93,D
Female,60,1,70.42,107.59,94.28,148.7,DD
Female,86,4,58.42,99.82,115.98,193.88,B
Female,60,1,66.11,55.88,113.53,151.16,E
Female,69,1,62.11,85.76,109.51,168.46,B
Female,81,1,86.38,76.76,79.1,173.12,D
Female,84,1,55.88,78.67,116.08,153.85,C
Female,44,3,90.74,92.95,116.19,149.4,E
Female,47,1,55.88,94.23,109.3,155.63,A
Female,65,1,84.1,84.0,113.74,180.92,AA
Female,72,2,56.96,109.32,111.77,181.89,E
Female,64,3,56.34,65.2,93.96,147.32,C
Female,91,4,64.99,94.27,117.53,172.07,B
Female,65,1,76.57,112.46,115.24,165.94,DD
Female,54,4,78.3,91.19,121.92,191.97,AA
Female,87,4,97.55,87.17,78.42,153.81,DD
Female,45,4,63.34,91.75,102.5,164.43,E
Female,52,3,65.4,82.93,118.76,166.04,A
Female,50,3,72.99,71.71,93.29,172.98,AA
Female,93,4,60.37,87.04,74.02,147.32,E
Female,42,1,82.68,85.29,115.6,190.99,B
Female,62,0,72.03,93.89,86.35,184.01,F
Female,44,4,63.21,77.19,100.22,156.03,C
Female,41,4,59.9,57.34,112.07,178.39,F
Female,58,3,55.88,58.14,85.77,157.93,C
Female,59,1,66.1,78.2,78.96,169.12,A
Female,95,1,91.28,85.5,111.76,175.03,B
Female,56,3,80.43,93.04,80.19,149.49,A
Female,48,1,55.88,85.14,113.52,166.4,E
Female,66,4,58.94,92.01,106.59,180.43,DD
Female,69,0,71.83,99.31,101.85,177.36,DD
Female,103,4,76.49,104.98,112.1,182.13,DD
Female,60,0,92.22,87.78,107.89,177.41,A
Female,59,1,93.27,89.04,121.92,179.82,D
Female,95,3,75.27,80.64,79.16,149.04,A
Female,83,4,97.53,89.93,107.56,157.01,A
Female,55,2,91.3,92.06,108.42,151.89,B
Female,59,1,81.96,99.7,110.63,150.69,E
Female,75,2,68.04,90.41,121.92,171.29,DD
Female,53,2,68.36,67.68,79.68,159.6,C
Female,61,1,66.37,68.3,121.92,170.51,A
Female,55,4,83.12,76.8,115.85,162.21,A
Female,62,4,62.32,92.76,105.68,150.46,B
Female,83,4,60.14,119.88,82.23,163.06,D
Female,44,3,86.79,94.73,106.19,155.12,DD
Female,62,1,65.44,85.77,110.62,154.93,E
Female,77,1,67.44,77.2,102.36,174.58,A
Female,59,3,60.82,109.24,82.02,178.6,A
Female,75,3,64.36,73.22,107.15,181.67,B
Female,53,1,94.72,86.77,105.06,189.27,AA
Female,96,2,74.79,117.58,105.89,156.24,B
Female,50,2,55.88,111.91,85.49,168.34,C
Female,74,0,69.76,82.25,89.3,183.12,A
Female,51,1,60.59,79.52,86.02,161.96,C
Female,54,1,57.1,87.59,107.34,172.74,C
Female,103,0,106.68,91.33,89.34,158.38,C
Female,64,4,98.1,91.96,85.03,191.9,E
Female,85,4,78.36,87.74,115.74,185.34,DD
Female,64,1,92.81,111.85,116.55,189.26,A
Female,63,4,95.09,88.05,86.8,184.37,AA
Female,75,3,66.21,70.26,86.91,150.9,F
Female,52,4,70.09,92.7,77.91,171.71,DD
Female,58,2,55.88,67.08,116.83,172.34,F
Female,93,1,55.88,118.44,101.08,156.32,F
Female,76,1,56.84,108.18,121.92,184.63,A
Female,72,1,56.46,76.82,76.46,147.32,DD
Female,93,4,79.03,110.93,99.97,179.35,E
Female,65,1,67.39,106.37,104.54,166.99,A
Female,114,4,55.91,71.9,120.52,191.84,E
Female,74,1,63.98,71.03,117.91,155.46,E
Female,69,4,58.24,82.27,117.76,158.91,F
Female,60,4,90.41,76.2,109.89,168.75,E
Female,89,3,87.02,83.29,104.92,177.39,D
Female,91,4,58.54,72.19,105.76,169.02,E
Female,46,1,88.96,95.27,104.45,181.26,C
Female,64,1,72.16,99.31,99.17,186.02,E
Female,58,1,83.18,103.43,93.44,170.86,C
Female,75,1,74.19,92.95,121.61,185.44,F
Female,47,3,85.61,98.91,75.01,157.85,A
Female,82,0,91.51,79.21,116.98,167.8,A
Female,82,1,103.52,118.11,89.67,168.49,D
Female,85,2,65.83,94.8,80.93,161.92,F
Female,75,3,63.29,98.97,115.84,158.61,B
Female,58,2,96.62,91.95,106.13,160.21,DD
Female,84,1,100.31,100.12,105.48,194.1,DD
Female,53,2,55.88,90.36,121.92,179.89,C
Female,64,1,64.78,91.82,85.42,183.7,D
Female,71,0,71.55,93.0,121.92,173.23,AA
Female,117,1,74.01,102.31,95.74,191.16,DD
Female,85,1,94.42,90.91,110.97,180.47,E
Female,70,1,63.52,81.65,114.18,172.61,E
Female,45,1,91.04,82.55,92.72,164.67,AA
Female,75,0,68.84,90.74,76.73,182.48,B
Female,52,4,55.88,90.17,114.27,170.94,B
Female,56,3,87.02,91.86,121.65,190.1,A
Female,67,0,73.02,71.68,98.29,177.43,DD
Female,89,4,81.71,85.15,111.3,154.65,E
Female,41,1,83.82,74.39,89.66,160.92,B
Female,69,0,68.31,79.14,117.31,183.06,A
Female,73,0,63.0,93.01,121.46,154.48,B
Female,71,4,57.76,64.42,77.83,157.96,AA
Female,76,3,55.88,64.49,87.59,151.7,C
Female,41,1,55.88,111.77,121.92,147.32,D
Female,53,1,56.89,114.78,104.43,155.25,F
Female,69,2,76.8,69.07,111.07,168.33,D
Female,70,0,61.92,82.02,121.92,167.68,C
Female,66,3,89.88,91.96,106.35,183.97,B
Female,76,1,56.84,63.91,114.3,156.46,A
Female,60,4,79.74,100.3,83.81,169.71,E
Female,75,1,63.15,80.16,100.81,190.61,B
Female,56,3,67.45,113.68,105.09,149.68,DD
Female,66,4,101.2,112.54,82.98,170.8,A
Female,62,4,83.34,109.32,111.18,152.42,DD
Female,61,4,72.61,55.88,98.46,156.27,F
